Time (s),Acceleration x (m/s^2),Acceleration y (m/s^2),Acceleration z (m/s^2),Absolute acceleration (m/s^2)
0.713146389,0.586579442,9.893140793,0.299275219,9.915032821
0.715146422,0.653617084,9.859622002,0.361524463,9.887874455
0.717146455,0.639251828,9.799766541,0.440533102,9.830469804
0.719146488,0.545877993,9.771036148,0.395043284,9.794242665
0.721146488,0.524330199,9.749488831,0.40940848,9.772157895
0.723147354,0.418985307,9.780612946,0.339976639,9.795484796
0.725146554,0.505176544,9.737517357,0.246602774,9.753730596
0.72714652,0.526724398,9.732728958,0.263362199,9.750528766
0.729147353,0.533906996,9.730335236,0.292092621,9.749348623
0.731148186,0.521935999,9.713575363,0.414196909,9.736401933
0.733148152,0.435744703,9.689633369,0.452504128,9.709975709
0.735148552,0.399831682,9.682451248,0.435744703,9.700494884
0.737149018,0.37349546,9.648932457,0.411802679,9.664935482
0.739149051,0.361524463,9.663297653,0.383072257,9.677642576
0.741149084,0.347159237,9.680056572,0.380678058,9.693757298
0.743149117,0.359130263,9.713575363,0.385466486,9.727852039
0.745148683,0.347159237,9.723152161,0.440533102,9.739316038
0.747148716,0.402225882,9.794978142,0.268150598,9.806899979
0.749147882,0.402225882,9.794978142,0.268150598,9.806899979
0.751147048,0.402225882,9.794978142,0.268150598,9.806899979
0.753147081,0.399831682,9.797372818,0.292092621,9.809877553
0.755147081,0.430956304,9.787796021,0.354341865,9.803684635
0.757147081,0.421379507,9.785401344,0.37110126,9.801497656
0.759147081,0.430956304,9.775824547,0.399831682,9.793484277
0.761147081,0.430956304,9.771036148,0.414196909,9.789301805
0.763147481,0.440533102,9.766247749,0.414196909,9.784948829
0.765147481,0.430956304,9.751882553,0.385466486,9.769008193
0.767147447,0.442927301,9.756670952,0.368707061,9.773676767
0.769148313,0.442927301,9.747094154,0.351947635,9.763498153
0.771149146,0.452504128,9.747094154,0.354341865,9.764023894
0.773149112,0.44771573,9.739912033,0.359130263,9.756808409
0.775149078,0.464475125,9.730335236,0.363918662,9.748209976
0.777149044,0.457292527,9.706393242,0.383072257,9.724707223
0.77914901,0.452504128,9.711181641,0.37349546,9.728890363
0.781148976,0.450109929,9.737517357,0.363918662,9.754705532
0.783148976,0.478840351,9.763854027,0.351947635,9.781922136
0.785149776,0.48362875,9.763854027,0.339976639,9.781734322
0.787149809,0.524330199,9.756670952,0.363918662,9.777524585
0.789148975,0.524330199,9.756670952,0.363918662,9.777524585
0.791148141,0.524330199,9.756670952,0.363918662,9.777524585
0.793148174,0.526724398,9.763854027,0.349553436,9.784297198
0.795148207,0.536301196,9.756670952,0.37349546,9.778534956
0.797147773,0.536301196,9.773430824,0.366312861,9.794986175
0.799147773,0.541089594,9.778219223,0.354341865,9.799587097
0.801147739,0.548272193,9.778219223,0.337582439,9.799394648
0.803147705,0.548272193,9.785401344,0.29688102,9.805244526
0.805147671,0.567425787,9.797372818,0.292092621,9.818136496
0.807147637,0.603338838,9.787796021,0.299275219,9.810939524
0.80914847,0.617704034,9.785401344,0.292092621,9.809228096
0.811149303,0.624886632,9.790189743,0.287304193,9.814318224
0.813149269,0.644040287,9.818920135,0.306457818,9.844790344
0.815149269,0.703895271,9.785401344,0.359130263,9.817256367
0.817149302,0.708683729,9.783007622,0.395043284,9.816594621
0.819149335,0.677559078,9.783007622,0.395043284,9.814396753
0.821149368,0.615309835,9.706393242,0.533906996,9.740520142
0.823149401,0.500388145,9.713575363,0.51954174,9.74032126
0.825149434,0.476446152,9.756670952,0.349553436,9.774549432
0.827149467,0.258573771,9.723152161,0.392649084,9.734511885
0.8291486,0.258573771,9.723152161,0.392649084,9.734511885
0.831147766,0.258573771,9.723152161,0.392649084,9.734511885
0.833147766,0.232237563,9.720758438,0.402225882,9.731847952
0.835147766,0.217872351,9.699210167,0.404620081,9.710090815
0.837147766,0.220266551,9.680056572,0.416591108,9.691520043
0.839147766,0.375889659,9.672874451,0.423773706,9.689446699
0.841147766,0.452504128,9.682451248,0.311246216,9.698015074
0.843147766,0.474051923,9.703998566,0.284909993,9.719747275
0.845147732,0.529118598,9.742305756,0.251391172,9.759901918
0.847147698,0.608127236,9.775824547,0.244208574,9.79776516
0.849148531,0.620098233,9.787796021,0.239420176,9.810341216
0.851149364,0.660799682,9.797372818,0.258573771,9.82303572
0.85314933,0.735019922,9.802161217,0.318428814,9.834836842
0.855149296,0.78050977,9.785401344,0.344765037,9.822532153
0.857149262,0.768538773,9.830891609,0.361524463,9.86751142
0.859148895,0.682347477,9.866804123,0.359130263,9.896888209
0.859248895,0.639251828,9.833285332,0.383072257,9.861485064
